Age,Income,Num_Transactions,Target
53.0,38297.0,0.7959183673469387,0
23.0,50448.0,0.2040816326530612,0
48.0,46172.0,0.09183673469387754,0
36.0,62874.0,0.8775510204081631,0
61.0,27657.0,0.5816326530612245,0
56.0,104386.0,0.38775510204081626,0
44.0,45425.0,0.04081632653061224,0
27.0,46685.0,0.6530612244897959,0
43.0,44578.0,0.12244897959183672,0
36.0,48831.0,0.8571428571428571,0
56.0,27906.0,0.9081632653061223,0
20.0,81413.0,0.8571428571428571,1
62.0,74028.0,0.5306122448979591,0
30.0,27287.0,0.8265306122448979,0
67.0,53660.0,0.44897959183673464,0
45.0,95758.0,0.31632653061224486,1
37.0,80504.0,0.3571428571428571,0
45.0,79720.0,0.8163265306122448,1
25.0,54701.0,0.9999999999999999,0
58.0,103300.0,0.6020408163265305,0
56.0,37674.0,0.1020408163265306,0
18.0,103560.0,0.6326530612244897,1
20.0,43874.0,0.2040816326530612,0
30.0,63642.0,0.520408163265306,0
45.0,117820.0,0.5510204081632653,1
66.0,85160.0,0.2551020408163265,0
42.0,37602.0,0.6836734693877551,0
50.0,108801.0,0.336734693877551,0
55.0,45931.0,0.520408163265306,0
23.0,114377.0,0.8265306122448979,0
61.0,49192.0,0.9999999999999999,0
62.0,66542.0,0.9387755102040816,0
49.0,62520.0,0.520408163265306,0
62.0,84772.0,0.2857142857142857,1
64.0,78762.0,0.37755102040816324,0
38.0,70106.0,0.4183673469387755,1
33.0,101121.0,0.2040816326530612,0
38.0,45559.0,0.4183673469387755,0
28.0,53742.0,0.12244897959183672,0
54.0,89669.0,0.6428571428571428,0
53.0,100199.0,0.16326530612244897,0
52.0,41754.0,0.08163265306122448,0
36.0,23972.0,0.4081632653061224,0
37.0,90831.0,0.0,0
35.0,61873.0,0.01020408163265306,1
64.0,114661.0,0.6020408163265305,1
58.0,29903.0,0.47959183673469385,0
66.0,23020.0,0.2857142857142857,0
31.0,61755.0,0.9795918367346937,1
32.0,105956.0,0.09183673469387754,1
48.0,106988.0,0.5816326530612245,1
18.0,65648.0,0.6020408163265305,0
20.0,29516.0,0.2040816326530612,0
33.0,22396.0,0.2755102040816326,0
40.0,104082.0,0.7551020408163265,1
28.0,39129.0,0.336734693877551,0
29.0,21591.0,0.07142857142857142,0
27.0,31303.0,0.5918367346938775,0
49.0,50561.0,0.8673469387755102,0
33.0,91719.0,0.7244897959183673,1
25.0,112108.0,0.48979591836734687,0
55.0,119616.0,0.7959183673469387,0
29.0,106231.0,0.16326530612244897,0
41.0,27314.0,0.6020408163265305,0
45.0,39623.0,0.8775510204081631,0
25.0,87675.0,0.8877551020408162,1
45.0,116826.0,0.44897959183673464,0
53.0,85082.0,0.836734693877551,0
43.0,103624.0,0.693877551020408,0
25.0,53130.0,0.31632653061224486,0
67.0,71756.0,0.43877551020408156,1
45.0,117624.0,0.6530612244897959,1
45.0,46292.0,0.8775510204081631,0
54.0,106206.0,0.07142857142857142,0
58.0,89274.0,0.7755102040816326,1
53.0,22469.0,0.7244897959183673,0
44.0,73947.0,0.8775510204081631,1
34.0,42534.0,0.42857142857142855,0
26.0,83620.0,0.0,0
50.0,68874.0,0.510204081632653,0
37.0,69708.0,0.2346938775510204,0
30.0,94553.0,0.9999999999999999,0
45.0,88344.0,0.2346938775510204,0
65.0,69138.0,0.16326530612244897,0
46.0,74302.0,0.04081632653061224,1
30.0,67638.0,0.19387755102040813,0
63.0,98249.0,0.2040816326530612,0
52.0,22719.0,0.5816326530612245,0
23.0,42890.0,0.3061224489795918,0
35.0,97236.0,0.1020408163265306,1
68.0,56509.0,0.520408163265306,0
22.0,62534.0,0.14285714285714282,1
64.0,112241.0,0.836734693877551,1
42.0,38787.0,0.061224489795918366,0
19.0,68845.0,0.2755102040816326,0
27.0,77932.0,0.510204081632653,0
47.0,112124.0,0.5816326530612245,0
67.0,111659.0,0.04081632653061224,0
62.0,53062.0,0.04081632653061224,0
22.0,95713.0,0.9489795918367346,1
50.0,107263.0,0.9693877551020408,1
18.0,115756.0,0.07142857142857142,0
35.0,80461.0,0.6428571428571428,1
49.0,95418.0,0.09183673469387754,1
64.0,86672.0,0.37755102040816324,0
66.0,54832.0,0.9693877551020408,0
28.0,51966.0,0.9285714285714285,0
38.0,92545.0,0.8163265306122448,0
43.0,32987.0,0.9591836734693877,0
42.0,57311.0,0.07142857142857142,0
39.0,51575.0,0.24489795918367346,0
44.0,83852.0,0.7346938775510203,1
66.0,21007.0,0.6632653061224489,0
30.0,90981.0,0.7959183673469387,0
50.0,96242.0,0.5,0
51.0,67517.0,0.673469387755102,0
58.0,49257.0,0.48979591836734687,0
52.0,107272.0,0.3571428571428571,0
18.0,62207.0,0.6836734693877551,0
38.0,33281.0,0.7857142857142856,0
65.0,81246.0,0.4081632653061224,1
23.0,21435.0,0.8979591836734693,0
45.0,118875.0,0.6224489795918366,1
34.0,111357.0,0.09183673469387754,1
22.0,46660.0,0.2040816326530612,0
48.0,25084.0,0.3571428571428571,0
22.0,102197.0,0.11224489795918367,1
55.0,33507.0,0.9183673469387754,0
20.0,92595.0,0.01020408163265306,1
40.0,103807.0,0.12244897959183672,0
54.0,65539.0,0.5306122448979591,0
54.0,27491.0,0.31632653061224486,0
27.0,70192.0,0.9591836734693877,0
27.0,100395.0,0.1530612244897959,0
36.0,83888.0,0.31632653061224486,0
34.0,93609.0,0.31632653061224486,1
38.0,29077.0,0.9897959183673468,0
31.0,40953.0,0.1020408163265306,0
26.0,96919.0,0.09183673469387754,1
63.0,87889.0,0.14285714285714282,0
18.0,43821.0,0.16326530612244897,0
68.0,57567.0,0.39795918367346933,0
62.0,44860.0,0.173469387755102,0
30.0,41195.0,0.5510204081632653,0
21.0,97475.0,0.7346938775510203,1
18.0,110874.0,0.24489795918367346,1
66.0,107266.0,0.5918367346938775,1
57.0,41427.0,0.7857142857142856,0
49.0,47083.0,0.8979591836734693,0
51.0,107046.0,0.21428571428571425,1
45.0,77372.0,0.2959183673469387,0
48.0,64064.0,0.846938775510204,1
25.0,27813.0,0.8571428571428571,0
56.0,51598.0,0.43877551020408156,0
43.0,113106.0,0.31632653061224486,1
51.0,47082.0,0.510204081632653,0
20.0,49241.0,0.4591836734693877,0
67.0,116214.0,0.2040816326530612,1
29.0,64569.0,0.9999999999999999,1
18.0,31745.0,0.31632653061224486,0
61.0,46029.0,0.9489795918367346,0
22.0,33025.0,0.38775510204081626,0
47.0,34288.0,0.11224489795918367,0
47.0,109186.0,0.4693877551020408,1
34.0,26540.0,0.173469387755102,0
65.0,117768.0,0.2040816326530612,1
64.0,101958.0,0.12244897959183672,1
40.0,88878.0,0.2040816326530612,0
32.0,61846.0,0.07142857142857142,1
54.0,95932.0,0.4591836734693877,1
38.0,37482.0,0.061224489795918366,0
31.0,43411.0,0.22448979591836732,0
19.0,70975.0,0.9693877551020408,0
28.0,80545.0,0.7551020408163265,0
68.0,98797.0,0.8673469387755102,1
56.0,72307.0,0.21428571428571425,0
55.0,23093.0,0.8979591836734693,0
51.0,97258.0,0.21428571428571425,0
55.0,42042.0,0.9285714285714285,0
67.0,72930.0,0.2857142857142857,1
51.0,64413.0,0.12244897959183672,1
35.0,113623.0,0.8265306122448979,0
47.0,117883.0,0.01020408163265306,0
32.0,53756.0,0.2857142857142857,0
44.0,73268.0,0.8571428571428571,0
68.0,59214.0,0.7959183673469387,0
51.0,101871.0,0.520408163265306,0
69.0,48602.0,0.26530612244897955,0
55.0,73331.0,0.5,0
50.0,68901.0,0.9591836734693877,1
41.0,119986.0,0.7959183673469387,1
32.0,83416.0,0.22448979591836732,0
47.0,52196.0,0.8877551020408162,0
59.0,25626.0,0.43877551020408156,0
68.0,27424.0,0.7755102040816326,0
34.0,32857.0,0.21428571428571425,0
22.0,39982.0,0.42857142857142855,0
46.0,96961.0,0.36734693877551017,1
21.0,21980.0,0.6122448979591836,0
27.0,68290.0,0.9795918367346937,0
34.0,46431.0,0.5612244897959183,0
27.0,104976.0,0.020408163265306124,0
34.0,102711.0,0.6326530612244897,1
37.0,46385.0,0.18367346938775508,0
41.0,58158.0,0.22448979591836732,0
22.0,43019.0,0.2857142857142857,0
51.0,38639.0,0.2959183673469387,0
23.0,105530.0,0.38775510204081626,1
19.0,119911.0,0.24489795918367346,0
30.0,41563.0,0.07142857142857142,0
60.0,59341.0,0.5816326530612245,0
60.0,25776.0,0.1530612244897959,0
65.0,56444.0,0.7244897959183673,0
28.0,88916.0,0.0,0
68.0,28711.0,0.04081632653061224,0
64.0,94318.0,0.020408163265306124,0
40.0,102970.0,0.6530612244897959,1
33.0,105553.0,0.030612244897959183,1
48.0,50707.0,0.9999999999999999,0
28.0,59110.0,0.9693877551020408,0
33.0,81788.0,0.6428571428571428,1
25.0,102879.0,0.9897959183673468,1
21.0,58827.0,0.8979591836734693,0
57.0,25655.0,0.09183673469387754,0
21.0,64859.0,0.2040816326530612,1
42.0,73625.0,0.4591836734693877,1
20.0,72098.0,0.9183673469387754,1
49.0,35251.0,0.26530612244897955,0
20.0,20526.0,0.6632653061224489,0
44.0,88760.0,0.4081632653061224,0
46.0,67837.0,0.12244897959183672,0
49.0,31536.0,0.08163265306122448,0
67.0,48541.0,0.3571428571428571,0
68.0,99083.0,0.8673469387755102,0
36.0,71027.0,0.9081632653061223,0
38.0,54531.0,0.5816326530612245,0
22.0,28712.0,0.5408163265306122,0
35.0,85455.0,0.11224489795918367,0
45.0,94744.0,0.8163265306122448,0
59.0,25109.0,0.7857142857142856,0
39.0,69268.0,0.13265306122448978,1
38.0,74615.0,0.336734693877551,0
23.0,102503.0,0.5306122448979591,1
18.0,49759.0,0.19387755102040813,0
22.0,105708.0,0.7551020408163265,0
58.0,80112.0,0.1530612244897959,1
29.0,46589.0,0.9591836734693877,0
43.0,50015.0,0.7040816326530611,0
63.0,49009.0,0.5612244897959183,0
51.0,103309.0,0.836734693877551,1
66.0,82046.0,0.5816326530612245,1
31.0,46143.0,0.030612244897959183,0
43.0,26154.0,0.030612244897959183,0
62.0,41804.0,0.19387755102040813,0
44.0,61688.0,0.09183673469387754,0
26.0,84288.0,0.2346938775510204,1
43.0,71195.0,0.9999999999999999,0
64.0,40581.0,0.2551020408163265,0
39.0,72648.0,0.36734693877551017,1
64.0,50087.0,0.8571428571428571,0
47.0,69930.0,0.5408163265306122,1
60.0,52981.0,0.2040816326530612,0
65.0,89298.0,0.7448979591836734,0
34.0,66167.0,0.37755102040816324,0
43.0,95304.0,0.4591836734693877,0
53.0,63408.0,0.030612244897959183,0
18.0,59499.0,0.6020408163265305,0
25.0,72269.0,0.5714285714285714,1
66.0,58559.0,0.44897959183673464,0
52.0,94319.0,0.19387755102040813,1
69.0,115317.0,0.16326530612244897,1
32.0,116347.0,0.7142857142857142,1
64.0,68787.0,0.030612244897959183,0
39.0,55488.0,0.9387755102040816,0
31.0,94441.0,0.13265306122448978,0
43.0,94663.0,0.020408163265306124,1
45.0,42431.0,0.8877551020408162,0
40.0,81681.0,0.8061224489795917,0
31.0,83483.0,0.5816326530612245,0
41.0,69153.0,0.5510204081632653,1
19.0,26368.0,0.030612244897959183,0
62.0,47424.0,0.2346938775510204,0
43.0,65004.0,0.336734693877551,1
31.0,103869.0,0.2959183673469387,0
68.0,108652.0,0.8265306122448979,1
24.0,76985.0,0.18367346938775508,1
20.0,70069.0,0.3061224489795918,0
64.0,72326.0,0.6020408163265305,1
40.0,101061.0,0.6020408163265305,1
63.0,43398.0,0.18367346938775508,0
60.0,118393.0,0.48979591836734687,1
64.0,70861.0,0.6326530612244897,1
62.0,95897.0,0.836734693877551,1
35.0,101905.0,0.21428571428571425,0
55.0,88577.0,0.2346938775510204,0
